wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
3,32,2,agecat5;2.0,0.0021691973969631237,-6.133398042996649,0.17346938775510204,-1.751754134614356,24517.922377411574,10.107159654707011,461,6.133398042996649,62.51521739130435,4.135410005367204,
3,31,2,agecat5;2.0,0.010309278350515464,-4.574710978503383,0.390625,-0.9400072584914712,11475.787878787878,9.347994693032541,97,4.574710978503383,62.302083333333336,4.131994865576721,
3,33,2,agecat5;2.0,0.002976190476190476,-5.817111159963204,0.2548076923076923,-1.3672461661491961,28627.70043329832,10.262130074688129,336,5.817111159963204,62.34626865671642,4.132703825214428,
3,34,2,agecat5;2.0,0.0033222591362126247,-5.707110264748875,0.09782608695652174,-2.324563999712821,14405.889758908372,9.575392412977182,301,5.707110264748875,85.75333333333333,4.45147495798246,
3,35,2,agecat5;2.0,0.013157894736842105,-4.330733340286331,0.09433962264150944,-2.3608540011180215,2845.2239908854167,7.9533970748797,76,4.330733340286331,86.05333333333333,4.454967259075596,
3,36,2,agecat5;2.0,0.009708737864077669,-4.634728988229636,0.4,-0.916290731874155,6065.329849837663,8.710344205692811,103,4.634728988229636,74.48039215686275,4.310535898218951,
3,37,2,agecat5;2.0,0.007575757575757576,-4.882801922586371,0.43956043956043955,-0.8219800524029137,18091.340909090908,9.803188699970125,132,4.882801922586371,59.541984732824424,4.086681689476531,
3,38,2,agecat5;2.0,0.019230769230769232,-3.951243718581427,0.07407407407407407,-2.6026896854443837,41323.81481481482,10.62919424266065,52,3.9512437185814275,70.11764705882354,4.250174503569079,
3,39,2,agecat5;2.0,0.0125,-4.382026634673881,0.25,-1.3862943611198906,19526.64150943396,9.879535043360137,80,4.382026634673881,56.74683544303797,4.038599891688418,
3,40,2,agecat5;2.0,0.018867924528301886,-3.970291913552122,0.24242424242424243,-1.4170660197866443,37017.28947368421,10.519140365556172,53,3.970291913552122,59.42307692307692,4.084682651310364,
3,41,2,agecat5;2.0,0.005555555555555556,-5.19295685089021,0.07633587786259542,-2.5726122302071057,12913.059894400583,9.465994473138426,180,5.19295685089021,85.59776536312849,4.449659177236011,
3,42,2,agecat5;2.0,0.01818181818181818,-4.007333185232471,0.45714285714285713,-0.7827593392496325,6021.69696969697,8.703124387233707,55,4.007333185232471,59.44444444444444,4.085042169559787,
3,43,2,agecat5;2.0,0.011235955056179775,-4.48863636973214,0.2459016393442623,-1.4028236630711013,6830.907692307693,8.829212841583557,89,4.48863636973214,79.02272727272727,4.3697354980896,
3,44,2,agecat5;2.0,0.0038910505836575876,-5.54907608489522,0.4226190476190476,-0.8612841023619435,6628.378698224852,8.79911551303749,257,5.54907608489522,56.6796875,4.0374159013986715,
3,45,2,agecat5;2.0,0.013333333333333334,-4.31748811353631,0.17777777777777778,-1.7272209480904839,16782.760869565216,9.728107499834223,75,4.31748811353631,62.74324324324324,4.139050894815752,
3,46,2,agecat5;2.0,0.01020408163265306,-4.584967478670572,0.3088235294117647,-1.1749852674526837,11070.623188405798,9.312050319367108,98,4.584967478670572,66.62886597938144,4.199137906759512,
3,47,2,agecat5;2.0,0.015151515151515152,-4.189654742026425,0.18604651162790697,-1.6817585740137264,13344.860465116279,9.498886605816653,66,4.189654742026425,66.4,4.1956970564823886,
4,0,3,agecat6;4.0,0.004807692307692308,-5.337538079701318,0.2682926829268293,-1.3156767939059373,18540.18181818182,9.827695645877682,208,5.337538079701318,61.47826086956522,4.118683630527368,
4,1,3,agecat6;4.0,0.022222222222222223,-3.8066624897703196,0.16666666666666666,-1.791759469228055,56613.230603448275,10.94399799311921,45,3.8066624897703196,76.38636363636364,4.335804193806845,
4,2,3,agecat6;4.0,0.002638522427440633,-5.937536205082426,0.3761467889908257,-0.9777758155248358,11786.19467268319,9.374684182543241,379,5.937536205082426,58.53174603174603,4.069569274256542,
4,3,3,agecat6;4.0,0.002932551319648094,-5.831882477283517,0.11413043478260869,-2.170413319885563,33924.045554315475,10.431879350315127,341,5.831882477283517,72.48529411764706,4.283383701529271,
4,4,3,agecat6;4.0,0.004405286343612335,-5.424950017481403,0.18604651162790697,-1.6817585740137264,13172.14068638393,9.485859324154669,227,5.424950017481403,76.44690265486726,4.336596416902497,
4,5,3,agecat6;4.0,0.0035460992907801418,-5.641907070938114,0.19117647058823528,-1.65455834771457,16349.947203196347,9.701979947157882,282,5.641907070938114,81.14234875444839,4.396205004296103,
4,6,3,agecat6;4.0,0.006134969325153374,-5.093750200806762,0.1348314606741573,-2.0037297199441397,10734.286885245901,9.28119827915863,163,5.093750200806762,87.74074074074075,4.474386338154456,
4,7,3,agecat6;4.0,0.003257328990228013,-5.726847747587197,0.415,-0.8794767587514388,13144.303572434645,9.483743755344696,307,5.726847747587197,58.568627450980394,4.070199185491784,
4,8,3,agecat6;4.0,0.005780346820809248,-5.153291594497779,0.26126126126126126,-1.3422343713258602,10003.394956494942,9.210679810010069,173,5.153291594497779,76.47674418604652,4.336986697047843,
4,9,3,agecat6;4.0,0.03333333333333333,-3.4011973816621555,0.125,-2.0794415416798357,31154.869565217392,10.346725838329128,30,3.4011973816621555,87.6896551724138,4.473803935435646,
4,10,3,agecat6;4.0,0.003703703703703704,-5.598421958998375,0.1569767441860465,-1.851657610809124,26329.490640862943,10.178444907102435,270,5.598421958998375,76.47583643122677,4.336974827292968,
4,11,3,agecat6;4.0,0.003257328990228013,-5.726847747587197,0.22727272727272727,-1.4816045409242156,19668.87998310811,9.886792969401398,307,5.726847747587197,72.51307189542484,4.283766847614036,
4,12,3,agecat6;4.0,0.001834862385321101,-6.300785794663244,0.25236593059936907,-1.376875139203399,17330.57058328724,9.760227306765874,545,6.300785794663244,58.501838235294116,4.069058176569665,
4,13,3,agecat6;4.0,0.004608294930875576,-5.37989735354046,0.09154929577464789,-2.390877700139724,20970.88953488372,9.950890542399423,217,5.37989735354046,87.80555555555556,4.475124773759508,
4,14,3,agecat6;4.0,0.003278688524590164,-5.720311776607412,0.24861878453038674,-1.391834541495506,29539.87348533163,10.293496273250595,305,5.720311776607412,61.52302631578947,4.119411516376778,
4,15,3,agecat6;4.0,0.004366812227074236,-5.43372200355424,0.35947712418300654,-1.0231047361599646,11352.05335988562,9.33715391931206,229,5.43372200355424,68.33771929824562,4.224461873262914,
4,16,3,agecat6;4.0,0.004273504273504274,-5.455321115357702,0.36645962732919257,-1.0038669210787434,12327.756789328836,9.419608648490033,234,5.455321115357702,64.37768240343348,4.164767026518646,
4,17,3,agecat6;4.0,0.010309278350515464,-4.574710978503383,0.36507936507936506,-1.0076405104623831,13762.698995489824,9.529717240180885,97,4.574710978503383,72.4375,4.28272412109997,
4,18,3,agecat6;4.0,0.005208333333333333,-5.2574953720277815,0.35074626865671643,-1.0476921982408527,9214.2119769333,9.128502351193168,192,5.2574953720277815,61.45026178010471,4.118228096053494,
4,19,3,agecat6;4.0,0.004424778761061947,-5.420534999272286,0.2972972972972973,-1.213022639845854,11942.884615384615,9.387890950346081,226,5.420534999272286,72.52444444444444,4.2839236697843255,
4,20,3,agecat6;4.0,0.014084507042253521,-4.2626798770413155,0.08,-2.5257286443082556,49440.58620689655,10.808526948996889,71,4.2626798770413155,81.34285714285714,4.398673025788624,
4,21,3,agecat6;4.0,0.003105590062111801,-5.7745515455444085,0.22660098522167488,-1.4845645825526923,34093.8042400881,10.436870952924224,322,5.7745515455444085,68.5576323987539,4.227674740419519,
4,22,3,agecat6;4.0,0.0035587188612099642,-5.638354669333745,0.25365853658536586,-1.371766260556981,10138.207325275127,9.22406646913638,281,5.638354669333745,72.45714285714286,4.2829952540677025,
4,23,3,agecat6;4.0,0.0049261083743842365,-5.313205979041787,0.21014492753623187,-1.5599578551707307,7275.8538240131575,8.892316449278583,203,5.313205979041787,81.14851485148515,4.396280992517531,
4,24,3,agecat6;4.0,0.009345794392523364,-4.672828834461907,0.45454545454545453,-0.7884573603642702,5282.87809629698,8.57222632218618,107,4.672828834461906,58.43396226415094,4.067897266421081,
4,25,3,agecat6;4.0,0.003125,-5.768320995793772,0.12834224598930483,-2.053054786506641,20321.79910714286,9.91944943651044,320,5.768320995793772,81.22884012539186,4.39727035806632,
4,26,3,agecat6;4.0,0.003134796238244514,-5.765191102784844,0.0995260663507109,-2.3073356957526436,31786.85,10.366807961231883,319,5.765191102784844,81.36792452830188,4.398981147787493,
4,27,3,agecat6;4.0,0.003367003367003367,-5.6937321388027,0.19631901840490798,-1.6280142980070358,12886.087916736296,9.46390355233062,297,5.6937321388027,68.54729729729729,4.2275239784958,
4,28,3,agecat6;4.0,0.00423728813559322,-5.4638318050256105,0.32222222222222224,-1.1325138403437909,14670.4779296875,9.593592449317157,236,5.4638318050256105,68.38297872340425,4.225123944587399,
4,29,3,agecat6;4.0,0.0034602076124567475,-5.666426688112432,0.27411167512690354,-1.2942196821737142,11428.485074626866,9.34386420860201,289,5.666426688112432,64.35763888888889,4.164455635448887,
4,30,3,agecat6;4.0,0.0038314176245210726,-5.564520407322694,0.14965986394557823,-1.8993901334204204,23324.661371404476,10.057266507771123,261,5.564520407322694,76.43846153846154,4.336485992775781,
4,32,3,agecat6;4.0,0.0021929824561403508,-6.1224928095143865,0.16206896551724137,-1.8197333212704612,26626.002155172413,10.189643541934261,456,6.1224928095143865,64.52087912087912,4.166988878720274,
4,31,3,agecat6;4.0,0.010526315789473684,-4.553876891600541,0.42857142857142855,-0.8472978603872037,12803.72463768116,9.45749139489795,95,4.553876891600541,64.29787234042553,4.163526541122626,
4,33,3,agecat6;4.0,0.002976190476190476,-5.817111159963204,0.2548076923076923,-1.3672461661491961,30949.38972479424,10.34010855981799,336,5.817111159963204,64.34626865671642,4.164278947228321,
4,34,3,agecat6;4.0,0.0036101083032490976,-5.6240175061873385,0.08928571428571429,-2.4159137783010487,18086.74703728865,9.802934741174194,277,5.6240175061873385,87.71014492753623,4.474037570310987,
4,35,3,agecat6;4.0,0.014285714285714285,-4.248495242049359,0.0851063829787234,-2.463853240590168,5321.008138020833,8.579418064010879,70,4.248495242049359,87.98550724637681,4.477172110533175,
4,36,3,agecat6;4.0,0.009900990099009901,-4.61512051684126,0.38235294117647056,-0.9614111671546247,6742.641538149351,8.816207046732652,101,4.61512051684126,76.46,4.336767728268267,
4,37,3,agecat6;4.0,0.007575757575757576,-4.882801922586371,0.45054945054945056,-0.7972874398125422,18901.70930232558,9.847007636234835,132,4.882801922586371,61.541984732824424,4.119719620475959,
4,38,3,agecat6;4.0,0.019230769230769232,-3.951243718581427,0.07407407407407407,-2.6026896854443837,27055.35714285714,10.205640310612777,52,3.9512437185814275,72.11764705882354,4.278298772439941,
4,39,3,agecat6;4.0,0.0125,-4.382026634673881,0.23076923076923078,-1.466337068793427,21723.03846153846,9.986128656599876,80,4.382026634673881,58.74683544303797,4.073237286774154,
4,40,3,agecat6;4.0,0.018867924528301886,-3.970291913552122,0.21875,-1.5198257537444133,44289.36111111111,10.698499771685883,53,3.970291913552122,61.42307692307692,4.11778561019353,
4,41,3,agecat6;4.0,0.00625,-5.075173815233827,0.07692307692307693,-2.5649493574615367,13766.607182578435,9.5300011693936,160,5.075173815233827,87.56603773584905,4.4723932256890535,
4,42,3,agecat6;4.0,0.018867924528301886,-3.970291913552122,0.42424242424242425,-0.8574502318512216,6166.484848484848,8.72688423793416,53,3.970291913552122,61.46153846153846,4.118411588304738,
4,43,3,agecat6;4.0,0.011764705882352941,-4.442651256490317,0.22413793103448276,-1.4954936530848826,7171.6349206349205,8.877888930004264,85,4.442651256490317,80.96428571428571,4.394008140332325,
4,44,3,agecat6;4.0,0.00392156862745098,-5.541263545158426,0.42168674698795183,-0.8634925463071842,9796.644578313253,9.1897952160618,255,5.541263545158426,58.67716535433071,4.0720506452628875,
4,45,3,agecat6;4.0,0.013333333333333334,-4.31748811353631,0.13333333333333333,-2.0149030205422647,22828.3,10.035756273325985,75,4.31748811353631,64.74324324324324,4.170429343678952,
4,46,3,agecat6;4.0,0.01020408163265306,-4.584967478670572,0.3484848484848485,-1.0541605260972757,12789.086104910713,9.456347438142746,98,4.584967478670572,68.62886597938144,4.228713233097321,
4,47,3,agecat6;4.0,0.015151515151515152,-4.189654742026425,0.23255813953488372,-1.4586150226995167,30858.75,10.337175619588033,66,4.189654742026425,68.4,4.225372824628505,
5,0,4,agecat7;4.0,0.0048543689320388345,-5.327876168789581,0.264,-1.3318061758358208,17226.207407407408,9.754187189646274,206,5.327876168789581,63.482926829268294,4.150771000916521,
5,1,4,agecat7;4.0,0.022222222222222223,-3.8066624897703196,0.12,-2.120263536200091,54302.02370689655,10.902316774231174,45,3.8066624897703196,78.38636363636364,4.36164997901858,
