wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
5,83,4,agecat7;1;4.0,0.02739726,-3.597312261,0.125,-2.079441542,25443.82759,10.14422846,73,4.935815168,70.85943933,4.375713187
5,84,4,agecat7;1;4.0,0.071428571,-2.63905733,0.357142857,-1.029619417,34525.375,10.44944984,28,3.838299059,61.07448787,4.971025638
5,85,4,agecat7;1;4.0,0.045454545,-3.091042453,0.166666667,-1.791759469,12233.33333,9.411919745,22,3.22425711,90.11509336,5.004026766
5,86,4,agecat7;1;4.0,0.016949153,-4.077537444,0.142857143,-1.945910149,65723.43478,11.09321083,59,4.559217839,83.76788222,4.773003022
5,87,4,agecat7;1;4.0,0.111111111,-2.197224577,0.5,-0.693147181,318734.5,12.67211375,9,3.140000129,74.36235646,4.578406858
5,88,4,agecat7;1;4.0,0.023809524,-3.737669618,0.4375,-0.826678573,70833.9,11.16809298,42,4.572034553,70.91097008,4.277758331
5,89,4,agecat7;1;4.0,0.115384615,-2.159484249,0.375,-0.980829253,31587.14286,10.36050545,26,4.252407591,83.84874925,4.714138912
5,90,4,agecat7;1;4.0,0.066666667,-2.708050201,0.125,-2.079441542,109600.1,11.60459357,15,2.751885679,70.86438496,4.344947912
5,91,4,agecat7;1;4.0,0.019230769,-3.951243719,0.153846154,-1.871802177,210361.0486,12.25658061,52,4.119950804,71.16080505,5.203376511
5,92,4,agecat7;1;4.0,0.0625,-2.772588722,0.333333333,-1.098612289,314858.8507,12.65987972,16,3.301216994,61.04246013,4.990637496
5,93,4,agecat7;1;4.0,0.071428571,-2.63905733,0.166666667,-1.791759469,9538.5,9.163091519,28,4.138244218,70.71773025,4.676492372
5,94,4,agecat7;1;4.0,0.333333333,-1.098612289,0.5,-0.693147181,195500,12.18331566,6,2.597231284,91.89480176,4.945427966
5,95,4,agecat7;1;4.0,0.125,-2.079441542,0.25,-1.386294361,256181,12.4536395,8,2.872538328,79.40182148,4.611110231
