wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
4,33,3,agecat6;4.0,0.0029239766081871343,-5.834810737062605,0.21830985915492956,-1.5218398531161146,89075.13340781827,11.397235488175056,342,5.834810737062605,64.35483870967742,4.164412124838818,
4,34,3,agecat6;4.0,0.07352941176470588,-2.6100697927420065,0.04938271604938271,-3.0081547935525483,34107.186046511626,10.43726337557202,340,5.8289456176102075,87.8023598820059,4.47508837820704,
4,35,3,agecat6;4.0,0.07954545454545454,-2.531426665422893,0.125,-2.0794415416798357,24001.545454545456,10.085873501196277,88,4.477336814478207,88.1264367816092,4.478772564904311,
4,36,3,agecat6;4.0,0.02727272727272727,-3.6018680771243066,0.34285714285714286,-1.0704414117014134,24175.23404255319,10.093084001455736,110,4.700480365792417,76.43119266055047,4.336390893745766,
4,37,3,agecat6;4.0,0.007575757575757576,-4.882801922586371,0.30612244897959184,-1.1837700970084166,38352.153846153844,10.554565968090657,132,4.882801922586371,61.541984732824424,4.119719620475959,
4,38,3,agecat6;4.0,0.019230769230769232,-3.951243718581427,0.09523809523809523,-2.3513752571634776,192732.9,12.169060571536775,52,3.9512437185814275,72.11764705882354,4.278298772439941,
4,39,3,agecat6;4.0,0.0125,-4.382026634673881,0.21052631578947367,-1.55814461804655,120959.58823529411,11.703211787268133,80,4.382026634673881,58.74683544303797,4.073237286774154,
4,40,3,agecat6;4.0,0.01818181818181818,-4.007333185232471,0.23076923076923078,-1.466337068793427,193200.58333333334,12.171484220079668,55,4.007333185232471,61.425925925925924,4.117831992382778,
4,41,3,agecat6;4.0,0.10144927536231885,-2.2881963555419462,0.04878048780487805,-3.0204248861443626,29209.541666666668,10.282250704285271,207,5.332718793265369,87.55825242718447,4.472304313880618,
4,42,3,agecat6;4.0,0.05454545454545454,-2.908720896564361,0.45,-0.7985076962177716,28551.103966346152,10.259450882159557,55,4.007333185232471,61.44444444444444,4.118133424186116,
4,43,3,agecat6;4.0,0.05154639175257732,-2.9652730660692823,0.25,-1.3862943611198906,16262.75,9.696632495492763,97,4.574710978503383,81.13541666666667,4.396119569452113,
4,44,3,agecat6;4.0,0.011583011583011582,-4.458215773031428,0.3673469387755102,-1.001448540214462,40370.495614035084,10.605854490562193,259,5.556828061699537,58.68604651162791,4.0722019900867545,
4,45,3,agecat6;4.0,0.013157894736842105,-4.330733340286331,0.125,-2.0794415416798357,202580.28819444444,12.218891571860196,76,4.330733340286331,64.73333333333333,4.170276267189115,
4,46,3,agecat6;4.0,0.01,-4.605170185988091,0.2777777777777778,-1.2809338454620642,13237.809523809523,9.490832371982627,100,4.605170185988092,68.65656565656566,4.229116767212048,
4,47,3,agecat6;4.0,0.015151515151515152,-4.189654742026425,0.16666666666666666,-1.791759469228055,298964.21527777775,12.608079163865215,66,4.189654742026425,68.4,4.225372824628505,
5,0,4,agecat7;4.0,0.014285714285714285,-4.248495242049359,0.17647058823529413,-1.7346010553881064,93431.20528455285,11.444980672105727,210,5.3471075307174685,63.47846889952153,4.150700775952106,
5,1,4,agecat7;4.0,0.021739130434782608,-3.828641396489095,0.10526315789473684,-2.2512917986064953,132801.5419921875,11.796611127344013,46,3.828641396489095,78.37777777777778,4.361540440465732,
5,2,4,agecat7;4.0,0.0026041666666666665,-5.950642552587727,0.2857142857142857,-1.252762968495368,69512.37441233407,11.149260064802355,384,5.950642552587727,60.532637075718014,4.103182675379817,
