id,wavenum,fdvsavings_bu_s,ifssmokerstat,fdvgrossfw_bu_s
103809,2011,2000,2.0,2000
103812,2003,56000,4.0,57506
103812,2005,140000,2.0,150000
103812,2007,114000,2.0,116004
103812,2009,75000,2.0,75700
103812,2011,98000,2.0,99000
103815,2003,9000,2.0,9000
103815,2005,0,4.0,0
103815,2007,10000,4.0,10000
103815,2009,6800,4.0,6800
103815,2011,23600,4.0,23600
103817,2003,31000,0.0,31924
103817,2005,47000,0.0,49405
103817,2007,14000,0.0,31000
103817,2009,37000,0.0,37300
103817,2011,132000,0.0,132420
103818,2003,7000,4.0,32450
103818,2005,6941.74755859375,4.0,7150
103818,2007,22162.384765625,2.0,23800
103818,2009,1000,2.0,7500
103818,2011,3000,2.0,4000
103819,2003,10500,4.0,16500
103819,2005,195205.40625,4.0,294800
103819,2007,13500,4.0,27000
103819,2009,13000,4.0,13950
103819,2011,12000,4.0,24200
103822,2003, ,2.0, 
103822,2005,166000,2.0,176022
103822,2007,75382,2.0,121404
103822,2009,92000,2.0,184000
103822,2011,229000,2.0,229022
103824,2003,0,4.0,0
103824,2005,nan,nan,nan
103824,2007,nan,nan,nan
103824,2009,nan,nan,nan
103824,2011,nan,nan,nan
103825,2003,57000,0.0,76300
103825,2005,35000,0.0,56003
103825,2007,34000,0.0,39500
103825,2009,20010,0.0,36010
103825,2011,22500,0.0,27500
103829,2003,12500,0.0,16503
103829,2005,1400,0.0,5400
103829,2007,2166,0.0,2166
103829,2009,3600,0.0,3600
103829,2011,10700,0.0,15847
103831,2003,50,2.0,50
103831,2005,nan,nan,nan
103831,2007,nan,nan,nan
103831,2009,nan,nan,nan
103831,2011,nan,nan,nan
103833,2003,26000,2.0,27002
103833,2005,23000,2.0,23605
103833,2007,22500,2.0,22900
103833,2009,29700,2.0,29700
103833,2011,33000,2.0,33705
103835,2003,80,4.0,82
103835,2005,250,4.0,253
103835,2007,1000,4.0,1003
103835,2009,2000,4.0,2003
103835,2011,1000,4.0,1004
103837,2003,2408,2.0,3440
103837,2005,5000,2.0,10200
103837,2007,7000,2.0,7250
103837,2009,8406.779296875,2.0,124000
103837,2011,7700,2.0,72100
103838,2003,21000,2.0,52619
103838,2005,38000,2.0,46298
103838,2007,54000,2.0,54000
103838,2009,19500,2.0,19500
103838,2011,25400,2.0,25400
103843,2003,200,2.0,200
103843,2005,3500,2.0,3500
103843,2007,3500,2.0,3500
103843,2009,500,2.0,150500
103843,2011,15000,2.0,15000
103844,2003,27600,0.0,30000
103844,2005,41000,0.0,67500
103844,2007,23800,0.0,54854
103844,2009,100000,0.0,105000
103844,2011,69000,0.0,113700
103846,2003,4008,0.0,11008
103846,2005,43000,0.0,48000
103846,2007,11000,0.0,11040
103846,2009,22000,0.0,22000
103846,2011,13000,0.0,15000
103847,2003,1500,4.0,1500
103847,2005,nan,nan,nan
103847,2007,nan,nan,nan
103847,2009,nan,nan,nan
103847,2011,nan,nan,nan
103849,2003,5100,0.0,10400
103849,2005,3400,0.0,13415
103849,2007,500,0.0,9500
103849,2009,15781.818359375,0.0,18600
103849,2011,3500,0.0,3600
103851,2003,1120,0.0,4120
103851,2005,800,0.0,3800
103851,2007,600,0.0,4600
103851,2009,7000,0.0,10000
103851,2011,nan,nan,nan
103852,2003,4500,2.0,4500
103852,2005,4000,2.0,4000
103852,2007,6000,2.0,6000
103852,2009,4000,2.0,4000
103852,2011,3500,2.0,3500
103856,2003,60000,0.0,60010
103856,2005,50000,0.0,50520
103856,2007,9000,0.0,45040
103856,2009,20500,0.0,50500
103856,2011,45500,0.0,68510
103857,2003,500,4.0,4200
103857,2005,0,4.0,0
103857,2007,10000,4.0,13910
103857,2009,105000,4.0,108800
103857,2011,9500,4.0,67500
103859,2003,9800,2.0,9800
103859,2005,1500,2.0,108500
103859,2007,10000,2.0,10000
103859,2009,42372,2.0,92365
103859,2011,56100,2.0,56100
103861,2003,2100,0.0,3400
103861,2005,3900,0.0,5200
103861,2007,4000,0.0,6000
103861,2009,600,0.0,2600
103861,2011,600,0.0,3000
103863,2003,18000,0.0,18750
103863,2005,80000,0.0,113000
103863,2007,1000,0.0,91200
103863,2009,16600,0.0,25600
103863,2011,9030,0.0,12030
103864,2003,500,0.0,54343
103864,2005,0,0.0,34001
103864,2007,0,0.0,23700
103864,2009,3000,0.0,4000
103864,2011,0,0.0,865
103865,2003,29000,0.0,29000
103865,2005,31300,0.0,33350
103865,2007,24800,0.0,24801
103865,2009,54000,0.0,57000
103865,2011,31000,0.0,31000
103867,2003,300,2.0,300
103867,2005,26000,2.0,26000
103867,2007,13000,2.0,13000
103867,2009,2350,2.0,2350
103867,2011,3000,2.0,3000
103869,2003, ,0.0, 
103869,2005,6000,0.0,16000
103869,2007,3800,0.0,3800
103869,2009,58000,0.0,88000
103869,2011,60750,0.0,162000
103871,2003,800,4.0,3800
103871,2005,1200,4.0,17000
103871,2007,3700,4.0,25200
103871,2009,12000,4.0,24000
103871,2011,14600,4.0,28701
103873,2003,24000,2.0,24000
103873,2005,17370.37109375,2.0,134000
103873,2007,5000,2.0,40000
103873,2009,16000,2.0,16000
103873,2011,15000,2.0,26000
103874,2003,19700,2.0,31514
103874,2005,11000,2.0,13000
103874,2007,8500,2.0,13500
103874,2009,152000,2.0,152000
103874,2011,33391.3046875,2.0,96000
103877,2003,112000,0.0,120004
103877,2005,147298.046875,0.0,170306
103877,2007,240000,0.0,241007
103877,2009,3550000,0.0,3585004
103877,2011,400000,0.0,460005
103878,2003,535,4.0,535
103878,2005,130,4.0,130
103878,2007,500,4.0,500
103878,2009,1000,4.0,1000
103878,2011,50,4.0,50
103879,2003,15500,4.0,17300
103879,2005,4000,4.0,4000
103879,2007,8500,4.0,8500
103879,2009,0,2.0,0
103879,2011,0,4.0,0
103880,2003,150551.046875,1.0,151230
103880,2005,26000,1.0,226300
103880,2007,7700,1.0,24000
103880,2009,10830,1.0,11530
103880,2011,2022,1.0,12822
103883,2003,240,0.0,440
103883,2005,5000,0.0,5650
103883,2007,4600,0.0,41250
103883,2009,22000,0.0,47100
103883,2011,23500,0.0,53850
103884,2003,8500,4.0,8808
103884,2005,11000,4.0,11000
103884,2007,nan,nan,nan
103884,2009,nan,nan,nan
103884,2011,nan,nan,nan
103886,2003,10000,0.0,45050
103886,2005,3500,0.0,35531
103886,2007,10000,0.0,60031
103886,2009,7000,0.0,50000
103886,2011,6500,0.0,39500
103887,2003,16000,0.0,57500
103887,2005,25000,0.0,27402
103887,2007,129000,0.0,131600
103887,2009,165000,0.0,166700
103887,2011,85000,0.0,86200
103889,2003,13000,3.0,16000
103889,2005,13200,3.0,15700
103889,2007,10156,3.0,23656
103889,2009,12156,3.0,18756
103889,2011,23270,3.0,23520
103890,2003,29600,2.0,41600
103890,2005,400,2.0,400
103890,2007,15000,2.0,15000
103890,2009,2800,2.0,3500
103890,2011,150000,2.0,170000
103892,2003,38000,0.0,155840
103892,2005,33500,0.0,67753
103892,2007,44000,0.0,67000
103892,2009,67500,0.0,132503
103892,2011,10500,0.0,132000
103895,2003,7000,2.0,92000
103895,2005,3100,2.0,3800
103895,2007,4500,2.0,18500
103895,2009,27000,2.0,27000
103895,2011,8600,2.0,9600
103897,2003,10,4.0,10
103897,2005,0,4.0,0
103897,2007,0,4.0,0
103897,2009,0,4.0,0
103897,2011,0,4.0,0
103904,2003,10500,0.0,10900
103904,2005,3489,0.0,3589
103904,2007,7763,0.0,7863
103904,2009,22000,0.0,22120
103904,2011,25900,0.0,25975
103906,2003,120,2.0,120
103906,2005,nan,nan,nan
103906,2007,nan,nan,nan
103906,2009,nan,nan,nan
103906,2011,nan,nan,nan
103907,2003,200,0.0,200
103907,2005,12000,0.0,12000
103907,2007,2000,0.0,2000
103907,2009,0,0.0,1284
103907,2011,1000,0.0,1000
103908,2003,8200,2.0,83250
103908,2005,8000,2.0,88000
103908,2007,6000,2.0,163070
103908,2009,6300,2.0,16300
103908,2011,14500,2.0,24540
103910,2003,3000,2.0,5000
103910,2005,15000,2.0,16900
103910,2007,58831.16796875,2.0,60400
103910,2009,17708.39453125,2.0,220550
103910,2011,22928.572265625,2.0,128400
103912,2003,5000,0.0,5400
103912,2005,7358,0.0,7358
103912,2007,1200,0.0,1200
103912,2009,4000,0.0,4000
103912,2011,19883,0.0,19883
103913,2003,1300,2.0,1300
103913,2005,2500,4.0,2500
103913,2007,2500,4.0,2500
103913,2009,2000,4.0,2000
103913,2011,2750,4.0,2750
103916,2003,14800,0.0,101800
103916,2005,270000,0.0,296308
103916,2007,283432.09375,0.0,555568
103916,2009,7000,0.0,464162
103916,2011,nan,nan,nan
103917,2003,27000,0.0,27000
103917,2005,1150,0.0,1150
103917,2007,5255,0.0,5255
103917,2009,16735,0.0,17325
103917,2011,53700,0.0,68700
103920,2003,50500,0.0,68250
103920,2005,61000,0.0,91500
103920,2007,36272,0.0,56772
103920,2009,nan,nan,nan
103920,2011,nan,nan,nan
103921,2003,0,2.0,0
103921,2005,600,2.0,600
103921,2007,1000,2.0,1000
103921,2009,nan,nan,nan
103921,2011,nan,nan,nan
103923,2003,3000,0.0,4500
103923,2005,7000,0.0,8400
103923,2007,4200,0.0,6200
103923,2009,8000,0.0,8000
103923,2011,15200,0.0,15200
103932,2003,4000,2.0,18000
103932,2005,5000,2.0,5900
103932,2007,5000,2.0,24501
103932,2009,7160,2.0,7261
103932,2011,4200,2.0,5501
103933,2003,62000,0.0,115500
103933,2005,48580.71875,0.0,92200
103933,2007,16000,0.0,42000
103933,2009,13000,0.0,61500
103933,2011,59000,2.0,141200
103936,2003,300,1.0,300
103936,2005,27090,1.0,38700
103936,2007,0,1.0,0
103936,2009,0,1.0,0
103936,2011,10,1.0,10
103938,2003,58400,2.0,61500
103938,2005,5000,2.0,13000
103938,2007,1000,2.0,11000
103938,2009,8600,2.0,20600
103938,2011,4300,2.0,10100
103940,2003,2000,2.0,2200
103940,2005,3000,2.0,3125
103940,2007,5000,2.0,5000
103940,2009,5000,2.0,5005
103940,2011,1600,2.0,1605
103943,2003,1500,2.0,1500
103943,2005,3780,2.0,13500
103943,2007,6000,2.0,13000
103943,2009,1000,2.0,1250
103943,2011,1500,2.0,1500
103945,2003,50000,0.0,60000
103945,2005,69600,0.0,69600
103945,2007,76600,0.0,76600
103945,2009,12000,0.0,12000
103945,2011,69500,0.0,69500
103946,2003,41000,2.0,41005
103946,2005,48000,4.0,48005
103946,2007,1030,4.0,1048
103946,2009,15000,4.0,15000
103946,2011,25000,2.0,25000
103953,2003,3000,-8.0,3100
103953,2005,1000,0.0,2600
103953,2007,nan,nan,nan
103953,2009,nan,nan,nan
103953,2011,nan,nan,nan
103955,2003,8000,4.0,8100
103955,2005,27000,4.0,27025
103955,2007,21000,4.0,21000
103955,2009,18000,4.0,18000
103955,2011, ,2.0, 
103957,2003,14000,2.0,39000
103957,2005,26000,2.0,47000
103957,2007, ,2.0, 
103957,2009,21000,2.0,79000
103957,2011,34300,2.0,65500
103958,2003,23550.3828125,0.0,36210
103958,2005,27000,0.0,30905
103958,2007,221259.03125,0.0,291500
103958,2009,nan,nan,nan
103958,2011,nan,nan,nan
103960,2003,69,0.0,25569
103960,2005,11000,0.0,61350
103960,2007,7000,0.0,73200
103960,2009,500,0.0,51250
103960,2011,80000,0.0,130650
103961,2003,9500,0.0,26630
103961,2005,18800,0.0,21400
103961,2007,34333,0.0,35933
103961,2009,26295,0.0,27495
103961,2011,40300,0.0,40780
103964,2003, ,0.0, 
103964,2005,32000,0.0,70000
103964,2007,66000,0.0,145503
103964,2009,44500,0.0,79800
103964,2011,6200,0.0,22300
103965,2003,23801,2.0,28803
103965,2005,119532.3984375,2.0,234010
103965,2007,80000,2.0,103215
103965,2009,219051.25,2.0,227510
103965,2011,51600,2.0,66120
103966,2003,2000,2.0,13000
103966,2005,400,2.0,400
103966,2007,2500,2.0,2500
103966,2009,500,2.0,500
103966,2011,1900,2.0,1900
103967,2003,113171.03125,2.0,593500
103967,2005,37000,2.0,789372
103967,2007,45000,2.0,439000
103967,2009,nan,nan,nan
103967,2011,13000,2.0,211340
103968,2003,30000,0.0,91500
103968,2005,13000,0.0,269500
103968,2007,25000,0.0,25000
103968,2009,13000,0.0,17500
103968,2011,530,0.0,40530
103970,2003,1000,0.0,7600
103970,2005,300,0.0,2000
103970,2007,550,0.0,550
103970,2009,120,0.0,120
103970,2011,280,-2.0,280
103977,2003,0,4.0,0
103977,2005,0,4.0,0
103977,2007,0,4.0,0
103977,2009,150,4.0,150
103977,2011,200,4.0,200
103978,2003,297409,3.0,440084
103978,2005,60500.875,3.0,75100
103978,2007,69892.046875,3.0,86900
103978,2009,50000,3.0,73750
103978,2011,29000,3.0,32800
103980,2003,49300,0.0,145400
103980,2005,51300,0.0,152100
103980,2007,62000,0.0,163400
103980,2009,218807,0.0,231531
103980,2011,250000,0.0,264500
103983,2003,14000,0.0,15000
103983,2005,25000,0.0,26200
103983,2007,40000,0.0,41203
103983,2009,35000,0.0,37000
103983,2011,4000,0.0,12003
103984,2003,2000,2.0,2000
103984,2005,4000,2.0,4050
103984,2007,5700,2.0,5708
103984,2009,2200,2.0,2200
103984,2011,2000,2.0,2000
103986,2003,108000,0.0,164551
103986,2005,49000,0.0,324251
103986,2007,40000,0.0,133000
103986,2009,3200,0.0,8050
103986,2011,77700,0.0,112751
103987,2003,47647.05859375,2.0,81000
103987,2005,60466,2.0,83518
103987,2007,25799.455078125,2.0,192736
103987,2009,1267.24133300781,2.0,36750
103987,2011,7796.93896484375,2.0,42450
103989,2003,16000,0.0,33025
103989,2005,4000,0.0,31901
103989,2007,nan,nan,nan
103989,2009,nan,nan,nan
103989,2011,11500,0.0,33500
103991,2003,200,0.0,1728
103991,2005,200,0.0,256
103991,2007,24300,0.0,24307
103991,2009,37,0.0,240048
103991,2011,870,0.0,1429
103992,2003,23600,4.0,52600
103992,2005,20297.560546875,4.0,29200
103992,2007,29500,4.0,44500
103992,2009,20000,4.0,46000
103992,2011,37400,4.0,111400
103993,2003,1000,2.0,1000
103993,2005,16888.888671875,2.0,19000
103993,2007,5000,2.0,5000
103993,2009,600,2.0,600
103993,2011,1200,2.0,1200
103996,2003,124000,1.0,126733
103996,2005,91000,1.0,127025
103996,2007,37000,1.0,38252
103996,2009,52500,1.0,53750
103996,2011,51000,1.0,155212
103997,2003,5500,2.0,5500
103997,2005,7500,2.0,15500
103997,2007,5000,2.0,5000
103997,2009,10000,2.0,12000
103997,2011,13000,2.0,13000
103999,2003,13000,3.0,16000
103999,2005,13200,3.0,15700
103999,2007,10156,3.0,23656
103999,2009,12156,3.0,18756
103999,2011,23270,3.0,23520
104000,2003,7000,2.0,7063
104000,2005,7300,2.0,7520
104000,2007,3000,2.0,3160
104000,2009,9000,2.0,10050
104000,2011,17200,2.0,37835
104001,2003,8000,2.0,68900
104001,2005,8000,2.0,18500
104001,2007,25000,2.0,27255
104001,2009,22000,2.0,25000
104001,2011,12500,2.0,34500
104004,2003,73142.7265625,2.0,228611.015625
104004,2005,77000,2.0,1706050
104004,2007,56000,2.0,108030
104004,2009,44000,2.0,81040
104004,2011,71000,2.0,117212
104005,2003,4000,0.0,21400
104005,2005,5000,0.0,15410
104005,2007,3000,0.0,11510
104005,2009,15000,0.0,23030
104005,2011,12847.640625,0.0,117300
104007,2003,12000,0.0,86020
104007,2005,24446,0.0,80966
104007,2007,nan,nan,nan
104007,2009,nan,nan,nan
104007,2011,nan,nan,nan
104008,2003,18045.9765625,0.0,19625
104008,2005,16000,0.0,16406
104008,2007,2500,0.0,2570
104008,2009,23500,0.0,23500
104008,2011,10700,0.0,15700
104009,2003,20900,1.0,30900
104009,2005,20000,1.0,22730
104009,2007,10000,1.0,10000
104009,2009,7200,1.0,7200
104009,2011,200,1.0,7768
104012,2003,10000,2.0,52500
104012,2005,32020,2.0,81020
104012,2007,12700,2.0,93700
104012,2009,55000,2.0,56920
104012,2011,3000,2.0,3000
104014,2003,52000,0.0,52000
104014,2005,3600,0.0,3600
104014,2007,6000,0.0,6000
104014,2009,12000,0.0,12000
104014,2011,11700,0.0,11700
104016,2003,31000,0.0,98035
104016,2005,200000,0.0,273000
104016,2007,168500,0.0,471500
104016,2009,337701.625,0.0,625000
104016,2011,260000,0.0,633000
104017,2003,37300,1.0,58300
104017,2005,83000,1.0,704750
104017,2007,24500,1.0,133500
104017,2009,28000,1.0,52000
104017,2011,166000,1.0,178000
104018,2003,5500,0.0,6300
104018,2005,2500,0.0,2900
104018,2007,3250,0.0,3400
104018,2009,9500,0.0,9500
104018,2011,1000,0.0,1000
104020,2003,16200,2.0,77202
104020,2005,58000,2.0,58010
104020,2007,47000,2.0,47100
104020,2009,nan,nan,nan
104020,2011,284000,2.0,519200
104021,2003,8000,2.0,8015
104021,2005,5000,2.0,5000
104021,2007,3000,2.0,3000
104021,2009,2600,2.0,2600
104021,2011,6000,2.0,6000
104023,2003,10200,2.0,12200
104023,2005,37363.63671875,4.0,205500
104023,2007,15000,4.0,17000
104023,2009,1000,4.0,1025
104023,2011,1000,2.0,1000
104024,2003,2616,0.0,2706
104024,2005,3000,0.0,3000
104024,2007,6300,0.0,6310
104024,2009,3845,0.0,3855
104024,2011,15000,0.0,15010
104029,2003,37000,4.0,134273
104029,2005,20000,4.0,20000
104029,2007,88725,4.0,123725
104029,2009,51851,4.0,63861
104029,2011,87900,2.0,101910
104030,2003,34000,2.0,34000
104030,2005,75000,2.0,75250
104030,2007,34500,2.0,34850
104030,2009,82000,2.0,82000
104030,2011,90000,2.0,90200
104031,2003,6800,2.0,76800
104031,2005,19000,2.0,89000
104031,2007,nan,nan,nan
104031,2009,nan,nan,nan
104031,2011,nan,nan,nan
104033,2003,102000,0.0,102000
104033,2005,76000,0.0,127000
104033,2007,119000,0.0,129000
104033,2009,159000,0.0,219000
104033,2011,105000,0.0,105000
104034,2003,6800,2.0,30805
104034,2005,2500,2.0,2500
104034,2007,3900,2.0,20403
104034,2009,5600,-2.0,25100
104034,2011,12000,2.0,13500
104036,2003,500,4.0,500
104036,2005,0,2.0,0
104036,2007,1000,2.0,1000
104036,2009,1500,2.0,1500
104036,2011,2170,2.0,2170
104037,2003,56000,4.0,57506
104037,2005,140000,2.0,150000
104037,2007,114000,2.0,116004
104037,2009,75000,2.0,75700
104037,2011,98000,2.0,99000
104038,2003,1000,1.0,1000
104038,2005,nan,nan,nan
104038,2007,nan,nan,nan
104038,2009,nan,nan,nan
104038,2011,nan,nan,nan
104040,2003,4500,2.0,7000
104040,2005,6600,2.0,6620
104040,2007,3000,2.0,3000
104040,2009,1000,2.0,1000
104040,2011,800,2.0,800
104041,2003,2000,1.0,2000
104041,2005,2000,1.0,2000
104041,2007,2000,1.0,2000
104041,2009,2000,1.0,52000
104041,2011,1000,1.0,1000
104042,2003,10700,2.0,13200
104042,2005,24500,2.0,24550
104042,2007,21000,2.0,21000
104042,2009,19000,2.0,19000
104042,2011,18800,2.0,23500
104044,2003,26237.76171875,0.0,214400
104044,2005,63000,0.0,238400
104044,2007,71000,0.0,241450
104044,2009,100262.296875,0.0,222400
104044,2011,57000,0.0,207400
104045,2003,77000,2.0,284000
104045,2005,93950,2.0,135950
104045,2007,1400,2.0,29499.50390625
104045,2009,20000,2.0,132000
104045,2011,10400,2.0,16001
104046,2003,34000,2.0,43140
104046,2005,39000,2.0,95000
104046,2007,0,2.0,135532
104046,2009,408000,2.0,781000
104046,2011,76666.6640625,2.0,92000
104047,2003,7000,0.0,7000
104047,2005,30500,0.0,30500
104047,2007,7000,0.0,31000
104047,2009,30000,0.0,30000
104047,2011,29000,0.0,29000
104049,2003,2000,2.0,166500
104049,2005,20000,2.0,178000
104049,2007,20000,2.0,175000
104049,2009,30000,2.0,76000
104049,2011,28400,2.0,76400
104053,2003,4000,0.0,4150
104053,2005,2200,0.0,2400
104053,2007,3000,0.0,7100
104053,2009,1000,0.0,1110
104053,2011,600,0.0,710
104054,2003,74400,0.0,141915
104054,2005,41346.26953125,0.0,51300
104054,2007,21321.724609375,0.0,73015
104054,2009,47323.95703125,0.0,100400
104054,2011,73594,0.0,121666
104056,2003,6750,0.0,25558
104056,2005,7700,0.0,21810
104056,2007,8500,0.0,22710
104056,2009,11200,0.0,25920
104056,2011,6100,0.0,22042
104059,2003,16718.66796875,2.0,27457
104059,2005,16285.2861328125,2.0,32803
104059,2007,45409,2.0,98709
104059,2009,48800,2.0,79955
104059,2011,66745,2.0,97887
104064,2003,69000,2.0,70000
104064,2005,87000,2.0,99450
104064,2007,47000,2.0,47400
104064,2009,43000,2.0,49000
104064,2011,81000,2.0,126000
104067,2003,82000,3.0,140020
104067,2005,3000,3.0,3025
104067,2007,0,3.0,50000
104067,2009,30000,3.0,30000
104067,2011,215,3.0,215
104068,2003,8000,0.0,46000
104068,2005,1700,0.0,6200
104068,2007,320,0.0,1120
104068,2009,3600,0.0,4600
104068,2011,13500,0.0,16000
104070,2003,1000,2.0,27300
104070,2005,1800,2.0,17550
104070,2007,1800,2.0,1900
104070,2009,6400,2.0,6400
104070,2011,1000,2.0,1000
104071,2003,200,2.0,1728
104071,2005,200,2.0,256
104071,2007,24300,2.0,24307
104071,2009,37,2.0,240048
104071,2011,870,2.0,1429
104072,2003,107866.6875,2.0,135323
104072,2005,84395,2.0,84395
104072,2007,144000,2.0,144000
104072,2009,169000,2.0,169000
104072,2011,154000,2.0,154000
104074,2003,27000,0.0,97000
104074,2005,33000,0.0,42000
104074,2007,33000,0.0,33000
104074,2009,30000,0.0,30000
104074,2011,20000,0.0,20000
104075,2003,20000,0.0,26000
104075,2005,13871,0.0,13871
104075,2007,3300,0.0,19300
104075,2009,14800,0.0,41800
104075,2011,10949,0.0,113949
104078,2003,19000,2.0,19000
104078,2005,10000,2.0,10000
104078,2007,15198,2.0,15198
104078,2009,35000,2.0,35000
104078,2011,43000,2.0,43000
104079,2003,4000,2.0,22030
104079,2005,2500,2.0,26030
104079,2007,25000,2.0,27030
104079,2009,20000,2.0,20000
104079,2011,14000,2.0,14000
104081,2003,30000,0.0,50000
104081,2005,0,0.0,20000
104081,2007,79000,0.0,99000
104081,2009,18000,0.0,38000
104081,2011,50000,0.0,70000
104082,2003,8250,3.0,10750
104082,2005,6600,3.0,13603
104082,2007,7000,3.0,7501
104082,2009,15100,3.0,15701
104082,2011,1600,3.0,1701
104086,2003,1500,2.0,1500
104086,2005,184000,2.0,184000
104086,2007,173800,2.0,173800
104086,2009,298685.5,2.0,298685.5
104086,2011,309710,2.0,309710
104087,2003,19000,2.0,19041
104087,2005,166400,2.0,166400
104087,2007,21230,2.0,21230
104087,2009,11000,2.0,11000
104087,2011,2000,2.0,2000
104088,2003,13000,4.0,43700
104088,2005,24000,4.0,133530
104088,2007,10500,4.0,141600
104088,2009,45000,4.0,97520
104088,2011,182000,4.0,187602
104091,2003,41400,2.0,54900
104091,2005,0,2.0,0
104091,2007,19000,2.0,70000
104091,2009,29063.083984375,2.0,43601.65625
104091,2011,46000,2.0,82000
104092,2003,4000,2.0,4005
104092,2005,5000,2.0,5000
104092,2007,14000,2.0,15000
104092,2009,13500,2.0,16000
104092,2011,10000,2.0,11200
104093,2003,0,4.0,3
104093,2005,0,4.0,0
104093,2007,0,4.0,0
104093,2009,150,4.0,150
104093,2011,20,4.0,20
104096,2003,14500,2.0,24500
104096,2005,350,2.0,7950
104096,2007,15000,2.0,15000
104096,2009,25000,2.0,25000
104096,2011,9000,2.0,9000
104097,2003,123058.671875,0.0,193705
104097,2005,62069,0.0,162246
104097,2007,nan,nan,nan
104097,2009,nan,nan,nan
104097,2011,nan,nan,nan
104098,2003,54000,0.0,182500
104098,2005,72000,0.0,234013
104098,2007,94500,0.0,306515
104098,2009,135000,0.0,336000
104098,2011,8500,0.0,52950
104101,2003,10000,2.0,62020
104101,2005,54000,2.0,102905
104101,2007,184000,2.0,262645
104101,2009,40000,2.0,141010
104101,2011,115167.3828125,2.0,207674
104106,2003,46160,4.0,68171
104106,2005,38500,4.0,129600
104106,2007,20331.69140625,4.0,22355
104106,2009,62021,4.0,66032
104106,2011,nan,nan,nan
104108,2003,17500,0.0,69500
104108,2005,19000,0.0,71500
104108,2007,35000,0.0,84000
104108,2009,21000,0.0,83000
104108,2011,60500,0.0,121500
104109,2003,38000,2.0,103000
104109,2005,49148.73828125,2.0,177700
104109,2007,32200,2.0,61500
104109,2009,222000,2.0,325000
104109,2011,94400,2.0,137000
104112,2003,0,2.0,2000
104112,2005,0,2.0,2000
104112,2007,0,2.0,2000
104112,2009,200,2.0,3700
104112,2011,600,2.0,5100
104113,2003,10000,0.0,20300
104113,2005,4000,0.0,13750
104113,2007,28000,0.0,64200
104113,2009,21603,0.0,21637
104113,2011,13000,0.0,73000
104114,2003,50000,0.0,166300
104114,2005,55000,0.0,203400
104114,2007,40000,0.0,282300
104114,2009,26000,0.0,128000
104114,2011,113901.296875,0.0,115400
104116,2003,4975,2.0,10000
104116,2005,25000,2.0,35000
104116,2007,11447,2.0,21447
104116,2009,21643,2.0,61643
104116,2011,8000,2.0,43000
104119,2003,94300,0.0,482300
104119,2005,130000,0.0,450000
104119,2007,359988.90625,0.0,360002
104119,2009,414000,0.0,736001
